Orthogroup	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia	Total
OG0000261	0	0	0	1	25	2	1	0	1	1	1	1	1	1	1	2	0	0	8	0	0	46
OG0000262	0	0	0	1	3	2	2	0	3	3	3	3	5	9	3	3	3	1	1	0	1	46
OG0000263	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46
OG0000264	3	3	3	1	2	3	2	0	1	1	2	1	1	1	1	1	1	1	15	1	1	45
OG0000265	2	3	2	2	3	2	3	3	2	2	2	2	2	2	2	2	2	1	2	3	1	45
OG0000266	2	2	2	2	2	3	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	45
OG0000267	4	5	2	1	1	4	1	3	1	1	1	1	0	1	1	1	1	1	1	13	1	45
OG0000268	3	2	2	1	3	2	3	2	3	2	2	3	3	2	3	2	2	0	3	2	0	45
OG0000269	3	5	3	2	2	1	2	2	2	2	2	2	0	4	2	2	2	2	1	4	0	45
OG0000270	1	3	3	1	2	3	2	3	2	1	1	2	2	8	2	2	2	1	2	1	1	45
OG0000271	2	3	12	2	2	1	2	2	2	1	2	3	1	1	1	2	1	1	2	1	1	45
OG0000272	2	2	4	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	45
OG0000273	2	2	2	2	2	2	3	3	2	3	2	2	2	1	2	2	2	2	2	3	2	45
OG0000274	1	1	1	0	1	9	1	18	1	1	1	1	0	0	0	2	1	0	1	5	0	45
OG0000275	0	3	4	1	2	1	2	4	1	2	2	2	2	2	2	2	2	3	2	3	3	45
OG0000276	0	1	2	1	1	1	0	1	2	1	1	1	3	16	2	1	1	1	5	3	1	45
OG0000277	0	2	2	1	3	2	3	0	1	1	1	6	1	2	0	10	9	0	0	0	1	45
OG0000278	0	4	4	2	2	2	2	5	2	2	2	2	2	1	2	2	2	2	2	2	1	45
OG0000279	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	45
OG0000280	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	44
OG0000281	3	2	2	2	2	3	2	3	2	2	1	2	2	2	2	2	2	2	2	2	2	44
OG0000282	4	2	3	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	44
OG0000283	3	3	3	2	2	1	2	2	1	2	2	2	2	1	2	4	3	2	1	2	2	44
OG0000284	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	44
OG0000285	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	44
OG0000286	2	3	2	2	2	2	1	2	3	3	2	2	2	2	2	2	2	2	2	2	2	44
OG0000287	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	44
OG0000288	2	3	3	2	2	2	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	44
OG0000289	2	3	2	2	2	3	2	3	2	1	2	2	2	2	2	2	2	2	2	2	2	44
OG0000290	1	3	3	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	17	1	44
OG0000291	3	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3	2	2	3	44
OG0000292	3	3	4	2	2	2	2	0	2	2	2	3	2	1	2	2	2	2	2	2	2	44
OG0000293	5	7	4	1	1	5	1	5	1	1	1	1	1	0	1	1	1	1	1	4	1	44
OG0000294	1	1	1	2	2	0	4	4	3	2	1	3	3	0	3	3	3	2	2	1	3	44
OG0000295	1	1	1	1	2	2	1	2	2	2	2	3	2	2	2	2	2	3	5	4	2	44
OG0000296	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4	5	0	27	0	0	44
OG0000297	0	0	0	1	2	0	5	0	1	2	2	2	1	11	1	1	2	1	10	0	2	44
OG0000298	0	0	0	0	3	0	0	0	1	2	0	0	2	0	0	9	6	0	21	0	0	44
OG0000299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	44
OG0000300	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
OG0000301	2	2	1	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	43
OG0000302	3	2	1	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	43
OG0000303	3	2	3	1	2	3	1	2	2	3	1	2	2	1	2	2	2	2	2	3	2	43
OG0000304	2	2	2	1	2	2	2	5	2	2	2	2	2	2	2	2	2	2	2	2	1	43
OG0000305	4	1	1	1	1	7	1	1	1	1	1	1	1	3	1	1	1	1	10	3	1	43
OG0000306	1	2	3	1	1	5	1	3	1	1	2	1	1	2	1	1	1	1	7	5	2	43
OG0000307	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	4	3	2	43
OG0000308	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
OG0000309	3	4	7	1	2	2	3	2	2	1	2	2	1	1	1	1	1	2	2	2	1	43
OG0000310	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	1	2	43
OG0000311	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	43
OG0000312	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	43
OG0000313	1	1	0	1	3	1	3	1	2	2	3	3	2	2	2	2	2	3	3	3	3	43
OG0000314	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	43
OG0000315	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	43
OG0000316	1	1	2	2	2	3	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	43
OG0000317	2	2	3	3	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	3	2	43
OG0000318	2	2	4	2	2	2	2	1	2	2	2	2	2	3	2	2	2	1	2	2	2	43
OG0000319	24	0	0	0	0	4	2	0	1	0	0	0	0	1	0	2	1	1	7	0	0	43
OG0000320	8	2	5	2	2	3	1	5	2	1	1	1	1	1	1	1	1	1	1	2	1	43
OG0000321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	43
OG0000322	14	1	1	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1	10	0	1	42
OG0000323	5	4	8	1	1	2	1	2	1	1	0	3	1	4	1	1	1	0	1	3	1	42
OG0000324	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	42
OG0000325	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
OG0000326	2	2	3	1	3	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	42
OG0000327	2	3	3	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	42
OG0000328	2	2	2	1	1	5	1	1	1	1	1	1	1	2	1	1	1	3	6	6	2	42
OG0000329	4	1	1	2	2	1	3	3	2	2	2	2	3	1	2	2	2	2	2	1	2	42
OG0000330	4	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	42
OG0000331	6	1	1	1	1	5	1	3	1	1	1	1	1	10	1	1	1	1	1	2	1	42
OG0000332	2	4	2	1	2	2	2	2	2	1	2	2	1	3	1	1	1	3	2	3	3	42
OG0000333	2	2	2	2	2	0	2	2	2	2	1	2	3	4	2	2	2	2	2	2	2	42
OG0000334	1	3	3	2	2	2	2	2	2	2	2	1	2	2	3	1	1	2	2	3	2	42
OG0000335	1	2	2	1	1	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	42
OG0000336	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	42
OG0000337	3	4	4	5	1	3	2	2	1	1	1	2	1	2	2	1	1	0	2	4	0	42
OG0000338	33	0	0	0	0	2	0	0	0	0	0	0	0	3	0	1	0	2	0	1	0	42
OG0000339	3	10	6	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	16	0	42
OG0000340	0	1	0	0	0	10	1	0	0	0	0	3	0	4	0	5	7	0	11	0	0	42
OG0000341	0	2	2	2	3	9	2	2	0	0	1	2	2	1	1	3	1	1	2	5	1	42
OG0000342	0	1	0	1	1	2	1	1	1	1	1	1	1	22	1	1	1	1	2	1	1	42
OG0000343	0	7	4	1	1	3	1	3	1	1	1	1	1	3	1	1	1	1	2	7	1	42
OG0000344	0	3	4	2	3	2	2	2	1	2	2	2	1	2	1	2	2	2	2	3	2	42
OG0000345	0	0	0	1	1	1	1	1	1	1	4	1	1	13	1	3	4	1	1	5	1	42
OG0000346	4	2	2	2	2	3	2	2	2	1	2	1	2	2	2	1	1	2	2	2	2	41
OG0000347	1	2	3	2	2	3	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	41
OG0000348	2	3	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	41
OG0000349	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	41
OG0000350	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	1	2	2	2	2	1	41
OG0000351	3	2	1	2	2	3	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	41
OG0000352	4	1	1	2	2	1	2	3	2	2	2	2	2	1	2	2	2	2	2	2	2	41
OG0000353	9	1	1	2	2	3	1	0	1	2	2	2	1	3	1	1	1	2	2	3	1	41
OG0000354	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	1	2	41
OG0000355	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	41
OG0000356	3	2	2	2	2	1	2	1	1	3	2	2	4	1	2	3	2	1	2	1	2	41
OG0000357	2	3	1	2	2	4	1	2	1	1	2	2	3	2	2	2	2	2	2	1	2	41
OG0000358	2	2	2	1	2	3	2	2	2	1	2	2	2	2	2	1	2	2	4	2	1	41
OG0000359	3	4	3	2	2	1	1	3	1	2	2	2	1	1	1	3	2	2	2	1	2	41
OG0000360	3	2	2	2	2	2	3	2	2	1	2	2	1	3	1	1	1	2	2	3	2	41
OG0000361	3	2	2	2	2	6	1	2	2	1	1	2	2	2	2	2	1	2	2	1	1	41
OG0000362	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	41
OG0000363	1	4	3	1	1	2	1	5	2	1	1	1	1	2	1	1	1	1	6	3	2	41
OG0000364	4	1	1	3	2	1	3	2	2	1	3	2	3	0	2	3	3	1	1	1	2	41
OG0000365	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	41
OG0000366	1	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	1	2	3	1	41
OG0000367	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	41
OG0000368	2	1	1	2	2	1	2	1	2	2	2	2	2	3	2	2	2	2	4	2	2	41
OG0000369	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41
OG0000370	3	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	3	1	2	41
OG0000371	17	1	1	0	0	2	0	0	0	0	0	1	1	1	0	4	2	1	9	0	1	41
OG0000372	3	0	0	0	0	0	0	0	1	1	1	0	0	4	0	4	1	0	0	1	25	41
OG0000373	0	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	41
OG0000374	0	0	0	1	1	1	2	1	0	1	1	1	1	1	1	1	1	2	24	0	1	41
OG0000375	0	0	0	0	0	40	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	41
OG0000376	1	3	1	2	2	3	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	40
OG0000377	1	2	1	2	2	2	2	2	1	2	3	2	2	1	3	2	2	2	2	2	2	40
OG0000378	3	10	8	0	0	3	0	4	0	0	0	0	1	2	1	0	0	3	1	2	2	40
OG0000379	3	2	2	2	2	2	2	2	2	2	1	2	2	1	1	2	2	2	2	2	2	40
OG0000380	3	4	2	1	2	2	4	5	1	3	1	1	1	1	1	1	1	1	1	3	1	40
OG0000381	2	2	2	2	2	5	3	1	1	3	1	1	4	1	1	2	2	1	1	1	2	40
OG0000382	2	2	3	2	2	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	40
OG0000383	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	40
OG0000384	1	1	1	2	2	1	2	1	3	2	2	1	7	3	1	1	1	3	2	1	2	40
OG0000385	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2	3	2	2	2	2	2	40
OG0000386	2	2	2	2	2	9	1	0	2	1	2	1	2	2	2	1	1	1	2	2	1	40
OG0000387	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	1	2	2	1	40
OG0000388	4	2	0	2	2	2	2	3	2	2	2	1	2	1	2	1	1	2	2	3	2	40
OG0000389	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	40
OG0000390	2	2	2	2	3	2	2	2	2	2	2	2	1	2	2	1	1	2	2	2	2	40
OG0000391	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	40
OG0000392	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	40
OG0000393	1	3	2	2	2	1	3	3	2	2	2	2	2	1	2	2	2	2	2	1	1	40
OG0000394	1	2	1	2	1	1	1	0	2	1	2	2	2	5	2	3	2	2	5	1	2	40
OG0000395	0	2	3	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	3	2	40
OG0000396	0	0	0	2	2	0	1	0	0	7	1	7	0	1	0	5	10	2	1	0	1	40
OG0000397	0	0	0	1	1	0	1	0	1	2	1	1	1	1	1	1	1	2	22	3	0	40
OG0000398	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40
OG0000399	2	3	2	1	1	2	1	6	1	1	1	1	1	1	1	1	1	1	1	9	1	39
OG0000400	3	2	2	1	2	3	2	2	2	2	2	2	1	2	3	1	1	2	2	1	1	39
OG0000401	1	3	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	39
OG0000402	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	39
OG0000403	2	3	4	1	2	3	1	4	2	1	1	2	1	2	1	1	1	1	2	2	2	39
OG0000404	5	2	2	1	2	2	1	2	2	1	1	2	2	2	1	2	1	2	2	2	2	39
OG0000405	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	4	1	2	39
OG0000406	2	1	1	2	2	1	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	39
OG0000407	2	0	0	2	4	0	4	0	2	2	3	2	1	1	2	2	2	1	8	0	1	39
OG0000408	1	2	3	2	2	1	2	2	2	2	3	2	2	2	2	2	2	1	1	2	1	39
OG0000409	2	8	3	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	6	1	1	39
OG0000410	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	39
OG0000411	10	1	0	0	0	11	0	0	0	2	1	3	2	2	0	2	0	2	1	1	1	39
OG0000412	1	0	0	3	3	3	2	2	1	1	2	2	2	2	1	2	3	2	3	2	2	39
OG0000413	2	3	3	2	2	2	1	2	2	2	2	1	2	2	2	1	1	2	1	2	2	39
OG0000414	3	1	1	3	2	1	2	3	2	2	2	1	2	2	2	2	2	1	2	1	2	39
OG0000415	1	2	0	2	2	4	2	0	2	2	2	3	2	1	2	2	2	2	2	3	1	39
OG0000416	4	1	2	2	2	1	2	1	1	2	0	2	2	2	2	4	2	2	2	1	2	39
OG0000417	1	7	6	2	1	1	1	3	1	1	1	2	1	1	1	1	1	2	2	1	2	39
OG0000418	3	4	5	1	1	4	4	4	1	1	1	1	1	1	1	1	1	0	0	3	1	39
OG0000419	1	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	3	2	39
OG0000420	4	0	0	0	0	2	0	0	1	0	0	0	0	7	0	1	0	0	22	2	0	39
OG0000421	0	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39
OG0000422	0	32	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	39
OG0000423	0	7	8	1	1	0	1	3	1	1	1	1	1	4	1	1	1	1	1	3	1	39
OG0000424	0	1	1	2	2	1	2	2	2	2	2	2	2	4	2	2	2	1	1	5	1	39
OG0000425	0	0	0	2	3	0	3	0	2	2	2	2	2	15	1	2	1	1	0	0	1	39
OG0000426	0	0	0	1	1	1	1	0	1	1	1	1	1	11	1	1	1	3	2	9	2	39
OG0000427	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	39
OG0000428	14	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	38
OG0000429	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
OG0000430	6	4	3	1	1	3	1	7	1	1	1	1	1	0	1	1	1	1	1	1	1	38
OG0000431	1	0	0	2	2	1	2	1	2	3	2	2	2	4	3	2	2	2	2	1	2	38
OG0000432	2	2	1	1	8	6	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	38
OG0000433	1	1	1	2	2	2	2	1	2	2	2	2	3	2	2	2	2	2	1	2	2	38
OG0000434	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	1	1	2	2	2	2	38
OG0000435	3	1	1	2	1	1	3	0	2	2	2	2	3	2	2	2	2	2	2	1	2	38
OG0000436	2	2	1	2	2	1	2	1	2	2	2	2	3	2	2	2	2	2	1	1	2	38
OG0000437	4	5	3	1	1	4	1	5	1	1	1	1	1	2	1	1	1	1	1	1	1	38
OG0000438	2	1	1	2	2	1	3	1	1	3	2	2	2	1	2	2	2	2	2	2	2	38
OG0000439	5	1	2	1	1	9	1	3	1	1	1	1	1	1	1	1	1	0	1	4	1	38
OG0000440	1	1	1	2	1	1	3	1	2	2	2	2	2	2	2	2	2	2	2	3	2	38
OG0000441	1	1	1	2	2	0	1	1	3	3	3	3	2	3	2	3	1	2	2	1	1	38
OG0000442	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	38
OG0000443	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	38
OG0000444	1	5	5	1	1	2	1	7	1	1	1	1	1	1	1	1	1	1	1	3	1	38
OG0000445	1	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	38
OG0000446	1	1	2	2	2	1	2	1	2	1	2	1	2	2	2	2	2	2	5	1	2	38
OG0000447	1	1	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	3	2	2	38
OG0000448	27	5	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	38
OG0000449	2	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	38
OG0000450	2	0	0	0	2	0	0	0	0	0	0	0	0	12	0	3	0	2	0	1	16	38
OG0000451	0	1	1	2	2	1	1	1	2	3	2	2	3	2	2	2	2	3	1	4	1	38
OG0000452	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	38
OG0000453	0	0	0	1	1	2	12	0	0	8	7	1	0	4	0	1	1	0	0	0	0	38
OG0000454	0	0	0	0	1	2	2	0	11	0	2	3	1	2	2	2	1	4	2	3	0	38
OG0000455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	38
OG0000456	3	1	1	2	2	1	2	1	2	2	2	1	2	1	2	2	2	3	2	1	2	37
OG0000457	3	2	1	2	1	2	1	1	2	2	2	2	2	1	2	2	2	2	1	2	2	37
OG0000458	4	0	0	2	2	1	2	0	2	2	2	2	1	3	3	2	2	2	2	1	2	37
OG0000459	1	1	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	37
OG0000460	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	1	37
OG0000461	2	2	2	2	2	1	2	2	2	2	2	2	1	1	2	2	2	1	2	2	1	37
OG0000462	1	1	1	2	2	1	2	3	2	2	2	2	2	1	2	2	2	2	2	1	2	37
OG0000463	2	1	1	2	2	1	2	0	2	2	2	2	2	2	2	2	2	3	1	1	3	37
OG0000464	3	2	2	1	2	3	3	2	2	1	2	2	1	2	1	1	1	1	2	2	1	37
OG0000465	2	2	1	4	2	1	2	1	2	2	1	2	2	5	2	2	2	0	1	1	0	37
OG0000466	1	1	1	2	2	1	2	1	2	3	2	2	2	2	2	2	2	2	2	1	2	37
OG0000467	2	1	0	0	1	0	1	0	0	0	0	0	0	3	0	0	1	0	23	1	4	37
OG0000468	1	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	37
OG0000469	1	1	1	2	2	1	2	1	2	2	2	2	2	3	2	2	2	2	2	1	2	37
OG0000470	2	0	0	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	37
OG0000471	2	2	2	2	2	2	2	2	1	2	1	2	2	0	2	2	2	2	2	1	2	37
OG0000472	1	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	37
OG0000473	2	1	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	37
OG0000474	1	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	37
OG0000475	1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	2	2	2	2	1	37
OG0000476	1	1	1	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	37
OG0000477	4	1	1	2	2	1	1	1	2	2	2	2	2	1	2	2	2	2	2	1	2	37
OG0000478	1	1	1	2	2	1	2	5	2	2	1	1	2	1	2	1	1	2	2	3	2	37
OG0000479	1	1	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	37
OG0000480	2	1	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	37
OG0000481	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
OG0000482	4	1	1	3	3	1	1	1	1	2	2	2	2	2	2	1	1	2	2	1	2	37
OG0000483	2	11	14	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	37
OG0000484	1	1	1	2	2	1	4	2	1	2	2	1	2	1	2	2	2	2	2	2	2	37
OG0000485	1	16	9	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	37
OG0000486	1	2	2	2	2	1	2	2	2	2	2	2	1	0	2	2	2	2	2	2	2	37
OG0000487	0	2	4	1	2	1	1	2	1	1	1	1	3	1	1	1	1	3	4	4	2	37
OG0000488	0	1	1	2	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	37
OG0000489	0	3	3	1	1	4	1	6	1	1	1	1	1	5	1	1	1	1	1	2	1	37
OG0000490	0	1	0	1	2	2	4	3	2	1	1	1	1	6	2	1	1	3	1	3	1	37
OG0000491	0	0	0	0	1	0	0	0	3	0	0	0	2	0	0	9	22	0	0	0	0	37
OG0000492	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
OG0000493	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	37
OG0000494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	34	37
OG0000495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	37
OG0000496	2	1	1	2	2	2	1	3	2	2	2	2	2	2	1	2	2	1	2	1	1	36
OG0000497	1	1	2	2	2	1	2	1	2	2	2	2	2	2	2	2	1	2	2	1	2	36
OG0000498	1	0	0	1	1	0	2	0	1	1	1	1	1	1	1	1	1	1	20	0	1	36
OG0000499	2	1	1	2	2	1	2	1	2	2	2	2	1	2	1	2	2	2	2	2	2	36
OG0000500	2	1	1	2	2	1	1	4	2	2	2	2	2	2	2	1	1	2	2	1	1	36
OG0000501	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	1	1	1	2	2	1	36
OG0000502	2	2	2	1	2	2	2	2	2	1	1	2	1	2	1	2	2	2	2	2	1	36
OG0000503	4	2	2	1	1	3	1	2	2	1	1	2	3	1	1	1	1	1	3	2	1	36
OG0000504	2	5	4	1	2	3	1	3	1	1	1	1	0	1	1	1	1	1	1	4	1	36
OG0000505	1	1	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	3	0	2	36
OG0000506	1	1	2	2	2	1	2	1	2	2	2	3	2	2	2	2	2	1	2	1	1	36
OG0000507	2	1	2	1	2	2	1	1	2	2	2	2	0	2	1	2	2	2	2	2	3	36
OG0000508	3	3	3	1	2	4	1	2	1	1	1	1	2	2	1	0	1	2	2	2	1	36
OG0000509	4	2	1	2	2	2	2	1	1	2	2	2	1	1	1	2	2	2	1	1	2	36
OG0000510	1	2	1	2	2	1	2	1	2	2	2	1	2	2	2	2	2	2	2	1	2	36
OG0000511	2	9	3	1	1	1	1	4	1	1	1	1	2	1	1	1	1	1	1	1	1	36
OG0000512	1	1	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	36
OG0000513	1	1	1	2	2	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	36
OG0000514	1	3	3	2	2	1	2	1	2	2	1	2	2	1	2	1	1	2	2	1	2	36
OG0000515	1	2	3	1	2	2	2	2	2	1	1	2	3	2	1	1	1	2	2	2	1	36
OG0000516	1	2	3	1	2	2	2	2	2	1	1	2	2	1	1	2	2	2	2	2	1	36
OG0000517	1	1	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	36
OG0000518	3	2	2	1	2	2	1	2	2	1	1	3	1	2	1	1	1	2	2	2	2	36
OG0000519	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
OG0000520	0	1	1	2	2	1	2	3	2	2	2	2	2	2	2	2	2	2	1	1	2	36
OG0000521	0	1	1	1	1	17	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	36
OG0000522	0	1	1	2	2	1	2	1	2	2	2	2	2	2	2	3	2	2	2	1	2	36
OG0000523	0	1	1	5	2	2	2	3	2	2	2	2	1	1	2	2	2	1	1	1	1	36
OG0000524	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
OG0000525	0	0	0	3	3	1	2	0	2	3	2	2	2	5	2	2	2	1	3	0	1	36
OG0000526	0	0	0	1	2	0	3	0	1	2	1	4	1	3	1	4	2	2	7	0	2	36
OG0000527	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	31	0	0	36
OG0000528	0	0	0	0	1	0	0	0	2	3	10	4	6	0	0	1	5	1	0	0	3	36
OG0000529	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	36
OG0000530	1	1	1	1	2	2	3	3	1	1	1	4	1	1	1	1	1	0	1	8	0	35
OG0000531	24	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	8	1	0	35
OG0000532	3	2	2	1	2	2	2	2	2	1	1	2	1	2	1	1	1	2	2	2	1	35
OG0000533	1	1	1	1	4	2	3	1	0	1	3	1	1	1	2	2	2	3	2	1	2	35
OG0000534	8	5	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	35
OG0000535	2	2	2	1	2	2	2	2	2	1	2	2	1	1	2	1	1	2	2	2	1	35
