ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
330	30,19,18,11	1,0,3,0	18,10,16,10	1,0,2,0	198	99
331	24,19,22,17	0,1,1,0	9,21,12,8	0,1,0,0	198	99
332	231,120,132,142	19,10,11,6	123,101,122,271	7,12,4,17	177	99
333	245,126,113,130	211,117,141,126	130,122,131,163	96,98,150,155	198	99
334	66,24,24,29	22,10,10,9	43,32,29,61	12,9,14,19	174	99
335	50,37,34,23	6,1,4,1	17,39,25,36	3,2,2,1	198	99
336	60,37,35,32	0,0,0,0	26,47,29,33	0,1,0,0	198	99
339	1,3,1,3	1,0,0,0	2,1,2,1	0,0,1,0	198	99
340	4,1,3,2	1,0,0,0	2,0,3,3	0,1,0,0	198	99
341	241,119,131,78	11,4,4,3	82,78,118,136	3,3,1,5	198	99
342	4,4,1,2	3,0,1,4	2,1,9,0	0,0,2,0	181	99
344	75,31,48,37	20,4,7,4	25,46,19,82	11,10,9,25	173	99
345	63,29,39,16	0,0,0,1	34,32,14,33	0,0,0,0	198	99
346	3,1,3,1	4,3,5,5	3,1,1,0	4,4,1,8	198	99
347	68,38,47,37	1,0,1,0	18,32,38,44	0,0,0,0	198	99
349	108,56,59,36	8,4,2,3	53,35,45,52	0,9,3,3	183	99
350	111,81,69,46	4,2,3,4	45,54,52,65	3,6,1,1	198	99
351	20,5,12,6	4,8,8,8	13,8,8,6	4,7,6,10	198	99
352	0,0,2,0	0,0,0,0	0,0,0,0	0,1,0,0	198	99
354	65,40,44,27	0,0,0,0	35,41,32,41	1,0,0,1	198	99
356	9,2,2,2	3,0,1,0	7,4,1,3	2,1,2,1	171	99
358	6,2,1,1	2,3,1,0	0,0,1,2	0,0,2,0	179	99
359	168,78,86,56	1,1,0,0	51,69,74,51	0,1,2,2	198	99
360	187,112,94,60	6,0,5,2	56,79,88,58	2,5,8,0	198	99
361	30,12,21,9	13,8,8,8	6,11,22,19	7,5,4,2	168	99
362	9,5,5,2	0,0,0,0	7,6,4,2	2,0,1,0	198	99
363	11,6,5,3	0,0,0,2	7,8,4,1	0,1,0,0	198	99
364	30,20,12,20	1,0,1,1	19,13,22,17	0,0,1,1	198	99
365	42,25,11,13	4,2,3,2	17,16,23,32	4,3,2,4	198	99
366	37,17,16,22	4,1,0,1	12,21,14,16	3,2,1,1	183	99
367	2,3,0,0	2,1,0,0	3,3,2,0	0,0,0,0	167	99
368	21,12,10,11	24,11,10,10	4,12,6,12	8,9,11,16	173	99
369	22,6,9,8	16,3,6,6	7,8,4,14	6,3,1,6	198	99
370	55,30,31,20	0,2,0,1	17,17,34,19	1,0,0,1	180	99
371	91,71,42,31	6,1,0,0	40,55,23,49	2,1,1,0	180	99
373	5,1,2,3	9,6,11,9	3,0,1,3	8,4,9,8	180	99
374	83,61,55,61	6,5,1,0	51,69,58,61	8,4,0,3	198	99
375	15,9,4,1	0,1,0,0	3,3,10,7	0,0,0,0	198	99
376	18,4,11,4	0,0,0,0	7,4,9,3	1,0,1,1	198	99
377	2,1,1,1	1,0,1,0	1,3,3,11	0,0,1,1	164	99
378	140,73,79,75	4,3,4,4	63,64,102,59	1,2,4,3	198	99
379	134,80,75,76	7,9,7,12	64,64,89,56	1,3,6,5	198	99
380	24,20,14,18	0,1,0,0	17,20,19,12	0,2,2,1	198	99
381	103,67,60,43	6,9,11,2	36,54,47,39	3,3,5,1	198	99
382	118,78,77,76	11,3,1,3	62,98,65,98	2,3,1,2	173	99
383	92,60,58,66	7,3,5,5	54,73,44,76	5,8,8,3	198	99
384	2,2,0,2	2,1,1,4	1,0,2,2	1,3,0,1	157	99
385	9,10,11,6	0,1,0,0	11,11,13,17	0,0,0,0	198	99
386	28,16,17,12	6,10,2,3	20,8,10,28	6,5,3,14	198	99
388	23,15,11,10	2,0,1,0	11,13,15,15	1,1,1,2	171	99
389	14,13,16,11	1,0,2,1	11,9,9,5	3,1,2,0	171	99
390	2,1,0,0	1,1,3,0	0,0,0,0	0,1,1,4	198	99
391	3,3,0,0	0,0,0,1	1,1,2,3	0,0,1,0	198	99
392	23,13,15,18	0,0,0,0	8,10,13,10	0,0,0,1	198	99
393	0,1,2,2	0,0,0,1	0,0,1,1	0,0,0,0	181	99
394	13,5,4,6	0,0,0,0	7,3,3,11	0,2,0,0	198	99
395	23,14,15,11	1,0,1,0	10,7,17,18	0,2,0,0	198	99
396	37,8,17,21	5,1,1,4	16,17,13,24	1,2,4,3	162	99
397	100,35,42,45	1,0,4,4	43,27,42,45	2,1,2,0	198	99
398	2,1,0,3	22,3,3,5	2,3,1,3	4,8,10,13	192	99
399	24,17,9,8	1,0,0,1	7,9,19,17	0,1,0,0	198	99
400	26,17,9,8	0,0,0,0	8,9,19,17	0,1,0,0	198	99
401	24,16,8,6	0,0,0,0	6,11,19,15	1,0,0,0	198	99
403	1,0,1,1	1,0,0,1	1,0,0,1	0,0,0,1	190	99
404	1,0,1,2	0,1,1,0	1,0,0,1	0,0,0,0	193	99
405	4,7,2,3	0,0,1,1	2,2,3,9	1,0,0,0	198	99
406	211,120,131,82	0,2,3,2	81,118,68,136	2,3,4,5	198	99
407	131,66,77,54	4,1,1,0	55,68,48,88	0,4,0,2	198	99
408	13,5,7,4	2,0,0,0	1,10,5,12	0,0,0,0	176	99
409	11,5,6,4	0,1,1,0	1,10,5,12	0,0,0,1	172	99
410	24,15,2,7	2,3,1,0	5,11,10,22	1,0,3,0	173	99
411	21,14,3,9	0,0,1,1	9,10,10,25	0,0,0,0	198	99
412	16,12,2,1	1,0,0,0	6,2,7,12	0,1,0,1	161	99
415	42,29,17,22	16,9,5,4	17,25,20,26	9,7,13,5	198	99
416	48,25,33,16	1,0,1,2	24,17,23,26	0,0,0,3	198	99
418	26,9,4,5	2,1,1,2	4,13,4,6	0,1,0,1	198	99
419	103,65,51,63	2,2,2,1	53,46,48,87	1,3,2,4	198	99
420	20,4,15,9	2,0,1,0	11,6,4,7	2,4,0,2	191	99
422	12,12,13,6	12,1,4,3	14,12,10,23	5,2,0,5	159	99
423	28,19,11,13	1,1,1,1	14,6,7,8	3,1,0,0	198	99
428	39,17,27,23	5,1,0,0	13,21,18,33	2,2,0,2	183	99
429	5,2,1,3	4,1,2,0	4,3,1,4	2,2,2,1	153	99
430	37,28,29,29	2,0,0,0	40,32,20,75	0,1,1,0	198	99
431	28,17,17,17	1,0,0,0	21,18,19,41	0,1,1,2	198	99
432	10,2,4,3	0,0,0,0	3,9,2,1	1,0,0,0	161	99
433	10,2,4,3	3,0,1,0	3,7,1,1	0,2,0,1	155	99
434	5,3,1,0	1,0,0,0	3,2,1,0	0,0,0,0	169	99
435	11,6,3,1	0,0,0,2	1,1,8,2	0,0,0,0	198	99
436	8,6,11,4	0,0,0,0	11,4,4,9	0,1,0,0	194	99
437	68,33,46,36	16,4,7,3	31,38,33,41	7,1,7,9	180	99
438	27,14,15,15	0,0,1,0	5,16,14,15	0,0,0,1	189	99
439	69,38,34,30	8,3,10,1	27,42,46,42	1,1,4,1	198	99
441	78,50,45,40	3,3,1,2	39,57,30,62	2,4,4,1	162	99
442	0,2,3,0	0,0,0,0	0,4,7,1	0,0,2,0	181	99
