ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1596	94,49,59,35	1,0,0,0	37,51,37,55	0,0,0,0	210	99
1597	48,10,27,10	36,20,18,10	11,16,10,23	13,17,14,16	204	99
1598	61,44,38,19	0,0,0,0	34,29,23,46	0,0,0,1	246	99
1599	9,1,1,1	66,32,32,33	3,1,1,9	30,18,18,42	298	99
1600	10,3,4,2	66,32,32,33	7,8,0,6	30,18,18,42	294	99
1601	0,0,1,1	6,9,9,9	0,0,2,1	10,5,5,16	196	99
1602	0,0,1,2	6,9,9,9	0,0,1,1	10,5,5,16	184	99
1603	36,20,24,19	0,0,1,0	22,11,12,21	0,0,0,0	192	99
1604	29,6,18,9	41,33,15,18	14,14,14,20	23,24,22,14	276	99
1605	20,9,10,4	3,0,2,3	2,8,8,13	4,2,3,2	141	99
1606	15,7,9,6	29,23,13,11	4,11,11,12	18,22,12,12	141	99
1607	9,3,11,5	29,23,13,11	6,7,6,3	18,22,12,12	165	99
1608	15,7,15,4	4,2,5,4	3,10,5,7	3,8,6,5	165	99
1609	3,0,2,3	29,23,13,11	0,1,3,2	18,22,12,12	192	99
1610	7,4,6,1	4,2,5,4	0,2,2,5	3,8,6,5	192	99
1611	138,68,68,64	0,0,1,0	75,71,61,58	0,0,0,0	248	99
1612	84,30,48,36	125,61,69,58	45,52,91,94	47,61,42,83	329	99
1613	99,35,54,37	0,0,0,0	51,59,102,106	0,0,4,0	329	99
1614	48,21,32,24	5,4,3,4	29,29,42,49	7,7,3,5	286	99
1615	80,30,49,36	125,61,69,58	49,51,87,91	47,61,42,83	286	99
1616	84,31,51,41	0,0,0,0	51,51,98,104	0,0,4,0	286	99
1617	82,28,47,28	125,61,69,58	42,37,36,36	47,61,42,83	226	99
1618	77,24,44,27	32,9,17,15	37,30,33,31	22,22,45,42	226	99
1619	4,6,6,8	0,1,0,0	5,3,5,7	0,0,0,0	189	99
1620	14,15,10,12	186,88,123,93	9,5,13,13	99,99,48,144	255	99
1621	4,0,0,0	7,3,4,3	1,1,3,1	7,3,5,3	138	99
1622	6,1,2,0	10,2,3,4	2,4,5,2	4,1,7,1	183	99
1623	12,3,7,0	7,3,4,3	6,6,10,7	7,3,5,3	183	99
1624	1,2,0,0	44,12,25,17	2,0,1,1	19,23,12,37	132	99
1625	10,3,3,4	7,3,4,3	5,1,8,2	7,3,5,3	132	99
1626	1,2,0,0	6,2,5,0	1,1,1,1	4,3,5,5	132	99
1627	1,0,0,0	1,2,1,2	0,0,0,0	0,0,1,0	102	99
1628	1,1,0,0	7,3,4,3	0,1,1,1	7,3,5,3	102	99
1629	492,247,297,238	2,1,0,1	282,190,195,485	0,0,0,2	2210	99
1630	35,13,25,18	4,0,2,1	20,17,11,37	0,3,0,4	324	99
1631	95,45,65,41	0,0,0,0	36,40,36,38	0,0,0,2	143	99
1632	342,213,159,171	9,9,7,6	179,188,150,221	6,5,2,3	1334	99
1633	101,57,42,46	9,9,7,6	49,71,49,63	6,5,2,3	537	99
1634	163,47,71,45	0,0,0,0	32,70,165,99	0,0,0,1	153	99
1635	47,26,31,18	0,1,0,0	28,19,42,18	0,0,0,0	333	99
1636	37,14,23,23	45,23,26,25	12,20,27,27	20,27,17,24	213	99
1637	44,25,11,16	4,1,3,6	14,19,24,30	5,9,4,8	175	99
1638	97,47,54,42	12,3,2,1	44,83,64,71	6,2,5,5	597	99
