ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
96	388,198,254,198	218,102,154,106	157,160,183,266	93,91,121,127	180	178
97	264,136,106,161	209,101,125,104	115,88,66,105	93,98,75,106	212	212
98	5,2,4,1	4,2,3,3	1,0,2,4	2,1,0,3	201	303
99	6,2,6,6	5,2,1,0	1,3,0,8	2,0,2,1	303	303
100	11,4,2,4	0,0,0,1	4,2,8,7	2,3,2,2	252	153
101	5,4,3,0	20,14,11,12	2,2,2,2	16,17,8,24	163	163
102	32,10,12,10	57,36,24,24	17,18,8,23	24,19,10,49	237	382
103	6,3,2,5	23,14,23,5	0,5,3,4	17,11,18,28	145	238
104	0,1,0,2	73,41,40,55	0,0,1,1	44,30,22,85	161	238
105	0,1,0,2	93,53,41,70	0,0,1,1	59,42,30,95	161	238
106	276,113,164,201	216,116,114,95	141,107,241,167	94,110,121,115	208	208
107	6,6,4,4	280,167,169,153	1,2,7,5	130,146,117,153	164	181
108	2,0,1,1	233,140,144,131	0,2,0,0	112,127,97,134	164	169
109	20,17,15,9	416,210,225,178	6,11,10,10	172,207,153,182	181	183
110	259,147,148,99	416,210,225,178	115,140,106,103	172,207,153,182	169	183
111	14,13,6,13	380,184,212,167	5,5,4,12	161,184,141,168	169	183
112	3,1,0,0	3,7,2,0	0,1,0,1	1,4,2,7	123	186
113	4,1,2,0	25,20,18,14	11,6,3,9	29,16,15,49	144	138
116	5,3,4,3	5,1,2,3	2,3,1,3	3,2,3,3	195	162
117	33,11,22,22	8,2,4,2	19,11,10,33	4,3,6,6	249	162
118	7,3,7,7	5,1,2,2	9,6,5,8	3,2,4,3	156	162
119	8,6,9,5	12,3,9,5	9,10,6,10	6,3,4,11	156	249
120	32,15,18,8	5,1,2,7	22,21,17,34	4,5,2,7	189	156
121	3,0,1,0	12,2,1,0	5,3,5,4	3,6,5,2	384	399
122	7,5,8,6	11,3,6,7	3,4,5,5	3,8,7,11	325	325
123	20,15,12,10	23,13,11,6	13,12,8,11	11,20,6,12	241	342
124	21,6,9,7	1,0,0,0	8,10,4,18	0,1,1,1	251	138
126	244,132,146,164	6,1,1,2	171,165,133,236	4,6,3,8	251	206
127	31,25,25,25	13,4,7,5	23,24,13,48	4,5,10,14	162	219
128	10,4,11,0	3,4,3,0	7,4,6,9	1,0,4,3	219	159
129	12,6,5,7	65,41,56,46	7,5,6,13	49,41,40,36	186	330
130	9,6,5,6	65,40,57,47	7,5,5,14	50,39,40,36	186	330
131	15,7,9,6	9,3,11,5	4,11,11,12	6,7,6,3	141	165
132	15,7,9,6	3,0,2,3	4,11,11,12	0,1,3,2	141	192
133	10,3,3,4	4,0,0,0	5,1,8,2	1,1,3,1	132	138
134	1,1,0,0	4,0,0,0	0,1,1,1	1,1,3,1	102	138
135	10,3,3,4	12,3,7,0	5,1,8,2	6,6,10,7	132	183
136	1,1,0,0	12,3,7,0	0,1,1,1	6,6,10,7	102	183
137	1,1,0,0	10,3,3,4	0,1,1,1	5,1,8,2	102	132
138	94,51,55,39	56,23,28,33	44,35,29,91	40,40,23,48	251	232
139	93,53,55,39	23,7,13,9	44,35,29,91	14,9,13,22	251	232
140	94,52,56,39	27,7,13,8	45,36,29,92	16,9,14,22	251	232
141	80,36,44,31	1169,694,726,646	57,36,40,79	672,637,532,985	232	3067
142	85,37,45,31	1,4,2,1	59,37,43,83	0,0,0,4	232	168
143	4,4,2,6	2,0,1,0	2,4,4,4	0,0,0,0	168	184
144	4,4,2,5	2,3,3,2	2,4,4,4	0,1,2,8	168	168
145	9,3,1,3	14,2,7,3	3,4,1,9	3,2,5,10	238	225
146	115,78,79,68	144,66,83,64	80,92,59,119	71,77,65,130	490	368
147	202,136,124,120	145,66,84,65	117,134,109,201	72,77,65,130	619	368
148	3,1,4,0	145,66,84,65	0,0,3,4	72,77,65,130	109	368
149	195,127,119,119	145,66,83,64	118,123,88,184	72,76,65,130	619	368
150	1,1,0,0	145,66,83,64	1,0,0,2	72,76,65,130	109	368
151	0,0,2,0	7,3,2,5	3,1,2,2	4,6,6,6	229	236
