GeneID,minPval,minFDR
LOC114880158,1,1
LOC114880160,1,1
LOC114880165,1,1
LOC114880171,0.00998521718888,0.26388583047581354
LOC114880172,1,1
LOC114880175,0.203596047855,0.8866279503362903
LOC114880180,0.109581996468,1
LOC114880186,3.02721734831e-4,0.03846312503900802
LOC114880189,0.251049177701,1
LOC114880190,0.892538022406,1
LOC114880195,0.0827601359328,0.656931567893248
LOC114880196,0.333717714601,1
LOC114880197,1,1
LOC114880198,0.16841958757,1
LOC114880202,0.00132122876187,0.08797284952839587
LOC114880204,0.290828705257,1
LOC114880207,1,1
LOC114880209,0.00244152048971,0.07235237548774756
LOC114880213,0.184302309041,0.9953208632142254
LOC114880218,0.00752956290443,0.1298308817972895
LOC114880219,1,1
LOC114880221,0.04561956119,0.6214607026439793
LOC114880222,0.783280983787,1
LOC114880225,0.0690573286387,0.7962683600626368
LOC114880226,0.0559403356618,0.6999958290104406
LOC114880228,0.681058892939,1
LOC114880229,0.00944756169936,0.2580912824367687
LOC114880230,0.589210272411,1
LOC114880231,0.554811388748,1
LOC114880233,1,1
LOC114880235,1,1
LOC114880236,1,1
LOC114880239,0.00406111359078,0.16066932631307462
LOC114880241,0.143231209024,0.9492963668469157
LOC114880243,0.797006031113,1
LOC114880249,0.0512379231913,0.6628118510662324
LOC114880251,1,1
LOC114880261,0.376602007361,1
LOC114880264,0.768765737702,1
LOC114880266,1,1
LOC114880274,0.0653176031291,0.7766944426644644
LOC114880276,1,1
LOC114880282,0.0101224473399,0.26539289513777503
LOC114880283,0.112819533855,0.7214512296517105
LOC114880292,0.0190648077384,0.36938763849738654
LOC114880297,0.0287306951257,0.3773766415233783
LOC114880298,0.329851973312,1
LOC114880300,0.0150168072868,0.3318262399461124
LOC114880301,0.748896712831,1
LOC114880303,1,1
LOC114880307,1,1
LOC114880309,0.894546805134,1
LOC114880310,1,1
LOC114880311,1,1
LOC114880314,1.03313399519e-4,0.01950261801777237
LOC114880316,0.0250274831215,0.4348545566568008
LOC114880318,0.0709552391603,0.6441353261097639
LOC114880324,0.634490941056,1
LOC114880326,0.604479840602,1
LOC114880328,1,1
LOC114880329,0.107973499193,1
LOC114880331,0.0725536682093,0.6133775402059746
LOC114880334,0.195511079581,1
LOC114880335,1,1
LOC114880336,0.0868600868943,0.9051807478085808
LOC114880337,0.651500907702,1
LOC114880339,0.5107636135,1
LOC114880340,1,1
LOC114880341,0.21161217871,0.7836417383003635
LOC114880342,1,1
LOC114880343,0.558520014603,1
LOC114880350,0.754780256386,1
LOC114880353,0.330948585654,0.9449812920946858
LOC114880359,0.104945022048,1
LOC114880365,0.016375330626,0.2658758227094182
LOC114880366,1,1
LOC114880370,1,1
LOC114880372,1,1
LOC114880380,0.00451402744602,0.09174096956470058
LOC114880381,0.0535521412674,0.5142157220622388
LOC114880384,0.620798421947,1
LOC114880392,0.25745198441,1
LOC114880394,0.966852537898,1
LOC114880398,0.528877756287,1
LOC114880402,0.115505238005,0.7271443739693004
LOC114880403,0.0889889496287,0.9152750865367104
LOC114880406,0.448275293426,1
LOC114880408,0.0358074136976,0.5244577500107273
LOC114880409,0.527065908102,1
LOC114880410,0.651697995023,1
LOC114880413,0.12649378755,0.6546479994688731
LOC114880425,0.292776433188,1
LOC114880438,0.00218676396618,0.11693530613017224
LOC114880439,0.277446367009,1
LOC114880440,0.00392677405932,0.15629033861401953
LOC114880454,0.0195741278956,0.3726981642830813
LOC114880458,0.874754043892,1
LOC114880459,0.923796930985,1
LOC114880460,0.655172699617,1
LOC114880466,0.0669518984348,0.591960844576994
LOC114880470,1,1
LOC114880476,0.0405612290355,0.4312044943893036
LOC114880482,0.175379835782,1
LOC114880486,0.120188932772,0.7285472396798508
LOC114880487,0.0182896045826,0.281596842970031
LOC114880489,0.00127570849679,0.08600618406419928
LOC114880494,1.31892520928e-4,0.02219407787703167
LOC114880495,1,1
LOC114880497,0.787548098971,1
LOC114880499,0.00559425935831,0.18667308878966749
LOC114880503,1,1
LOC114880508,0.148412722858,0.8898974901523724
LOC114880514,0.608110323455,1
LOC114880515,0.151924180848,0.8641292579443566
LOC114880516,1.00095778687e-4,0.01489758839458183
LOC114880517,0.246850537724,1
LOC114880518,1,1
LOC114880519,1,1
LOC114880522,1,1
LOC114880527,0.0111438087956,0.2051473891917273
LOC114880534,1,1
LOC114880540,1,1
LOC114880542,0.822286924694,1
LOC114880544,0.220772277999,1
LOC114880548,0.598502416269,1
LOC114880549,1,1
LOC114880555,0.67575265248,1
LOC114880556,0.498280121169,1
LOC114880558,0.0148392482306,0.3307961144170252
LOC114880563,0.0314665729039,0.48348755157224954
LOC114880570,0.818359957635,1
LOC114880573,0.132652200852,0.8377889009547264
LOC114880575,0.822560302203,1
LOC114880577,0.547189780477,1
LOC114880579,7.07809957884e-4,0.06319595123972417
LOC114880581,0.360496930362,1
LOC114880587,1,1
LOC114880596,1,1
LOC114880597,1,1
LOC114880598,0.0145713823959,0.2502354707603596
LOC114880601,0.798335947826,1
LOC114880603,0.0959114072412,0.9529122821693358
LOC114880605,0.559843009521,1
LOC114880611,0.0950566627443,0.9501352053730562
LOC114880612,0.29113146328,1
LOC114880614,0.0414718689663,0.5792909899795858
LOC114880617,0.562683712148,1
LOC114880618,1,1
LOC114880619,0.0715827070492,0.6087938799517676
LOC114880620,0.510667768214,1
LOC114880625,0.0160384790798,0.238146058962
LOC114880626,1,1
LOC114880628,1,1
LOC114880629,0.355696500273,1
LOC114880632,0.265442738036,1
LOC114880633,0.720042091385,1
LOC114880640,1,1
LOC114880642,1,1
LOC114880644,1,1
LOC114880651,0.0010700929108,0.04562847575773448
LOC114880652,0.732873606023,1
LOC114880654,1,1
LOC114880655,0.636640840829,1
LOC114880658,0.0230625433473,0.3717505432987744
LOC114880659,1,1
LOC114880663,0.00479081216498,0.1310720675134943
LOC114880664,1,1
LOC114880666,1.09844986991e-4,0.01301952161598589
LOC114880668,1,1
LOC114880671,1,1
LOC114880674,1,1
LOC114880678,0.787775062033,1
LOC114880685,0.801939443474,1
LOC114880687,1,1
LOC114880690,1,1
LOC114880691,0.0130144540249,0.3059647463793014
LOC114880697,0.0540812036478,0.42853012291187614
LOC114880699,0.0084292567966,0.18968190521251535
LOC114880700,0.329150509201,0.9885700571631972
LOC114880702,1,1
LOC114880706,0.628936564622,1
LOC114880707,1,1
LOC114880708,0.86490720928,1
LOC114880709,0.0966825480651,0.713533185306895
LOC114880711,6.82601031562e-5,0.0155515345363108
LOC114880712,0.953072757088,1
LOC114880723,1,1
LOC114880733,0.152262118226,0.940157265111648
LOC114880734,1,1
LOC114880736,0.00948353484116,0.2014954340428713
LOC114880740,0.326227471317,1
LOC114880742,0.0464038483271,0.5047235424145438
LOC114880743,0.0189502041002,0.251181270783
LOC114880744,0.599645902963,1
LOC114880745,1,1
LOC114880746,1,1
LOC114880747,1,1
LOC114880748,0.00161564199997,0.07260392346671299
LOC114880749,0.278728484232,1
LOC114880750,0.581038877691,1
LOC114880753,0.00154383301419,0.04638211360022999
LOC114880756,0.560784307598,1
LOC114880757,1,1
LOC114880762,1,1
LOC114880769,1,1
LOC114880775,0.425368396613,1
LOC114880776,1,1
LOC114880778,1,1
LOC114880782,1,1
LOC114880783,1,1
LOC114880785,0.556737578831,1
LOC114880786,7.34916225438e-4,0.03447919892119154
LOC114880790,1,1
LOC114880791,0.114508505631,1
LOC114880794,0.298399356457,1
LOC114880795,0.16151888555900001,0.8933889610794119
LOC114880801,1,1
LOC114880802,0.169453862139,0.9661015127519696
LOC114880807,0.740513900861,1
LOC114880809,0.00159973784846,0.07260392346671299
LOC114880810,6.38583736789e-4,0.03232830167494312
LOC114880811,0.113863579742,0.78656681465946
LOC114880813,1,1
LOC114880814,0.490874419785,1
LOC114880818,0.761619880497,1
LOC114880819,0.762198690337,1
LOC114880820,0.753300433237,1
LOC114880821,0.201046710168,1
LOC114880822,0.0271045520372,0.3695322896064061
LOC114880823,0.037697439362,0.390646978480411
LOC114880827,0.594523896386,1
LOC114880831,0.843873033477,1
LOC114880854,0.109197860773,0.956628793766954
LOC114880855,1,1
LOC114880856,1,1
LOC114880857,1,1
LOC114880859,0.0830937840197,0.8825470376851511
LOC114880865,0.118607516507,0.7285472396798508
LOC114880866,1,1
LOC114880868,0.75345035599,1
LOC114880872,0.872492602876,1
LOC114880876,1,1
LOC114880879,1,1
LOC114880886,0.361589014137,1
LOC114880887,0.582558172146,1
LOC114880889,0.162696841925,0.9885700571631972
LOC114880890,0.245289598433,1
LOC114880891,0.0340912376182,0.4005720420138501
LOC114880893,1,1
LOC114880902,0.0207015898615,0.3855560697908571
LOC114880903,1,1
LOC114880906,1,1
LOC114880913,0.620670035174,1
LOC114880914,1,1
LOC114880916,0.159120012762,0.9331725748438124
LOC114880919,0.24498324127,1
LOC114880921,1,1
LOC114880922,0.734084534315,1
LOC114880931,1,1
LOC114880932,1,1
LOC114880933,0.00129845770441,0.06625844171646457
LOC114880934,1,1
LOC114880935,0.588022624475,1
LOC114880936,0.182429146046,1
LOC114880937,0.00111853986916,0.08211325461711244
LOC114880945,0.537649332676,1
LOC114880946,8.45365509372e-7,7.5491139986919e-4
LOC114880949,0.44502960806,1
LOC114880951,0.723162231289,1
LOC114880952,0.216150635999,1
LOC114880953,1,1
LOC114880954,1,1
LOC114880955,0.0847393391743,0.692588834481505
LOC114880957,1,1
LOC114880961,0.115957476634,0.7654496587436558
LOC114880964,0.128469627049,1
LOC114880980,0.774900351065,1
LOC114880982,0.015423310321,0.3374232161948576
LOC114880985,0.00378637011672,0.15342840775257835
LOC114880986,1,1
LOC114880988,0.0139209194552,0.3160670613075821
LOC114880989,0.0491900278237,0.5430193267596686
LOC114880991,0.330511244102,1
LOC114880992,0.247745842964,1
LOC114880994,0.522288633932,1
LOC114880997,7.29290234149e-5,0.01268117482554181
LOC114881001,1,1
LOC114881002,1,1
LOC114881004,0.394407947881,1
LOC114881032,0.537949021422,1
LOC114881039,0.614859774456,1
LOC114881040,1,1
LOC114881045,0.098508402259,0.7155197576186769
LOC114881046,3.61288327303e-5,0.01085014535677691
LOC114881053,0.526481459032,1
LOC114881057,1,1
LOC114881058,0.046086582354,0.44710005491775
LOC114881061,0.566490413691,1
LOC114881064,3.16553723586e-5,0.00669956519402897
LOC114881067,0.704905152116,1
LOC114881070,1,1
LOC114881071,1,1
LOC114881074,1,1
LOC114881078,1,1
LOC114881086,1,1
LOC114881093,1,1
LOC114881094,0.145504543913,0.7623562418239789
LOC114881108,0.162590019486,0.9244602832761066
LOC114881109,0.486270098478,1
LOC114881110,1,1
LOC114881117,1,1
LOC114881118,0.819214794729,1
LOC114881123,0.057627557489,0.4387215433165099
LOC114881124,0.00518999460202,0.18076970011905424
LOC114881125,1,1
LOC114881126,0.0162215389553,0.2657951245336312
LOC114881128,0.246826968325,1
LOC114881134,0.157220822086,1
LOC114881136,0.908480310088,1
LOC114881144,0.160091663364,1
LOC114881146,1,1
LOC114881149,0.00479762403641,0.1310720675134943
LOC114881152,0.394318630742,1
LOC114881153,1,1
LOC114881165,0.660282649582,1
LOC114881167,1.01387582975e-4,0.01301952161598589
LOC114881171,1,1
LOC114881175,1,1
LOC114881182,0.27335819179,1
LOC114881186,1,1
LOC114881187,0.11737353738,0.6870805020598726
LOC114881200,0.0412275824521,0.4917727127615386
LOC114881203,1,1
LOC114881209,0.132731531177,0.7571305651645776
LOC114881232,1,1
LOC114881233,0.0407475075766,0.412568514213075
LOC114881243,0.0132024410325,0.27786819817934577
LOC114881247,0.263638976639,1
LOC114881252,0.592953633039,1
LOC114881255,1.94988619129e-6,0.00109778592569627
LOC114881257,0.41447650298,1
LOC114881260,0.00299823671072,0.10790927636119302
LOC114881269,1,1
LOC114881297,1,1
LOC114881299,1,1
LOC114881303,0.00859020418876,0.24569471461098405
LOC114881315,1,1
LOC114881335,1,1
LOC114881342,0.392689565072,1
LOC114881347,0.119150125161,0.7726093105926573
LOC114881366,0.223434228192,1
LOC114881367,0.439418736156,1
LOC114881368,0.605923083648,1
LOC114881375,0.0187003144027,0.2854595001984803
LOC114881376,0.41029315978,1
LOC114881379,0.0985144516675,0.9657047213162796
LOC114881380,0.877711388913,1
LOC114881383,1,1
LOC114881384,4.05885510757e-4,0.025955310293145
LOC114881390,0.164977423909,0.9027303471208992
LOC114881392,0.955962600222,1
LOC114881393,0.728440960774,1
LOC114881399,0.506333819468,1
LOC114881411,0.0129334381702,0.3059647463793014
LOC114881412,1,1
LOC114881414,0.74631709276,1
LOC114881422,1,1
LOC114881449,0.727504325155,1
LOC114881462,0.659366202464,1
LOC114881463,0.0925800215531,0.9360511327974148
LOC114881475,1,1
LOC114881489,1,1
LOC114881494,1,1
LOC114881511,0.109387843094,0.7142755887190106
LOC114881518,0.00378007013684,0.11861573929656372
LOC114881519,8.99892554749e-5,0.01748702973301954
LOC114881520,0.0212409855608,0.365150377732226
LOC114881523,0.872700753015,1
LOC114881544,1,1
LOC114881559,0.358888210574,1
LOC114881587,0.243555397189,1
LOC114881594,7.99496443695e-4,0.04187130212095674
LOC114881604,1,1
LOC114881609,1,1
LOC114881615,0.0371630867179,0.5384572674236081
LOC114881639,1,1
LOC114881643,1,1
LOC114881655,0.163981045708,0.8001484760450603
LOC114881660,1,1
LOC114881674,0.049641324465,0.6494658034460494
LOC114881678,1,1
LOC114881687,0.00690514214613,0.16935224805015972
LOC114881691,0.709097921454,1
LOC114881700,0.0592675299995,0.5484549667311244
LOC114881701,1,1
LOC114881713,0.0533754654135,0.4835848212612
LOC114881725,0.110922596029,0.773817413905709
LOC114881726,0.412362854829,1
LOC114881727,0.0926558863099,0.9360511327974148
LOC114881735,1,1
LOC114881736,0.193783128208,1
LOC114881744,0.066844054099,0.7854843691754376
LOC114881745,1,1
LOC114881753,1,1
LOC114881756,0.0638442030907,0.6224118846764347
LOC114881778,0.028269296795700002,0.4100881762047103
LOC114881781,1,1
LOC114881799,0.0870073504784,0.9052875033240768
LOC114881804,0.796935960566,1
LOC114881807,0.468372991624,1
LOC114881830,0.00606630782408,0.19743889553545105
LOC114881851,1,1
LOC114881868,1,1
LOC114881872,1,1
LOC114881886,1,1
LOC114881900,1,1
LOC114881903,1,1
LOC114881906,1,1
LOC114881914,1,1
LOC114881954,1,1
LOC114881966,0.250300038243,1
LOC114881968,0.0680346081472,0.5927307812238986
LOC114881976,0.127017462943,0.8943082716578519
LOC114881986,1,1
LOC114881987,1,1
LOC114882010,1,1
LOC114882079,0.0835299614526,0.8825470376851511
LOC114882104,1,1
LOC114882120,1,1
LOC114882124,0.8894720069,1
LOC114882126,0.00325283231183,0.13861774456142045
LOC114882142,1,1
LOC114882150,0.512259448825,1
LOC114882155,0.0166297133503,0.24053692524541073
LOC114882156,1,1
LOC114882169,1,1
LOC114882186,1,1
LOC114882194,0.00159114715105,0.09386347524095848
LOC114882239,6.47612039939e-6,0.00388979340716088
LOC114882241,0.710709934356,1
LOC114882263,0.0508280348453,0.4999687494525978
LOC114882287,0.42830379944,1
LOC114882305,1,1
LOC114882319,1,1
LOC114882326,1,1
LOC114882328,0.0123913399464,0.2955580614652159
LOC114882373,0.431272245342,1
LOC114882394,0.0120766526124,0.22704106911312005
LOC114882410,0.667139587737,1
LOC114882446,0.0327510863351,0.3585323251710402
LOC114882453,1,1
LOC114882503,0.402157862234,1
LOC114882549,1,1
LOC114882585,1,1
LOC114882593,1,1
LOC114882628,0.411027488395,1
LOC114882629,0.0479602798779,0.4552479691535039
LOC114882632,1,1
LOC114882633,0.0587611750913,0.5898099403062
LOC114882634,0.353731546851,1
LOC114882635,1,1
LOC114882638,0.8127159365,1
LOC114882644,0.786233729852,1
LOC114882646,0.455777250173,1
LOC114882647,1,1
LOC114882649,0.048364698164,0.6416577525492931
LOC114882653,0.214285042339,1
LOC114882658,1,1
LOC114882660,1,1
LOC114882662,1,1
LOC114882666,0.405226421666,1
LOC114882668,1,1
LOC114882669,1,1
LOC114882674,1,1
LOC114882675,1,1
LOC114882679,0.585135159018,1
LOC114882680,0.477427028346,1
LOC114882681,0.158404300478,0.6927681748753038
LOC114882685,1,1
LOC114882687,0.0349630551878,0.45512601319610174
LOC114882688,0.947850180844,1
LOC114882689,1,1
LOC114882690,4.14595669507e-4,0.03365763026088645
LOC114882694,1,1
LOC114882695,0.676433480202,1
LOC114882697,0.00676511745169,0.16935224805015972
LOC114882699,2.18050830637e-5,0.00331164699029943
LOC114882703,1,1
LOC114882709,0.0140163491505,0.2270648562381
LOC114882710,0.00513555509533,0.1804819814619431
LOC114882713,0.331168055541,1
LOC114882715,0.34631575966,1
LOC114882716,0.132472881786,1
LOC114882717,1,1
LOC114882718,0.690255581893,1
LOC114882725,1,1
LOC114882734,1,1
LOC114882736,1,1
LOC114882740,0.957286023511,1
LOC114882741,0.353371914855,1
LOC114882743,1,1
LOC114882745,1,1
LOC114882746,0.00111549078162,0.05582411644907201
LOC114882749,1,1
LOC114882751,0.0131452696584,0.23956583275410617
LOC114882752,0.921952555192,1
LOC114882754,1,1
LOC114882755,0.0340222931461,0.5062731775141502
LOC114882756,0.15441127666999999,0.913815331217774
LOC114882758,0.0050166617936,0.17906770151522913
LOC114882762,0.00750223317375,0.22947803045817708
LOC114882763,0.311236821401,1
LOC114882765,1,1
LOC114882768,0.0643505840785,0.5247379842642785
LOC114882769,1,1
LOC114882771,0.492680225494,1
LOC114882773,8.22881962749e-4,0.042116595002517
LOC114882775,0.535850868767,1
LOC114882778,1,1
LOC114882781,0.872618930811,1
LOC114882783,0.781272601238,1
LOC114882784,0.0839776680555,0.662461007905511
LOC114882791,1,1
LOC114882793,0.0418349378689,0.42007809512986366
LOC114882794,0.404899811288,1
LOC114882795,1.31586140173e-6,0.00203085511441042
LOC114882796,0.348773449259,1
LOC114882798,1,1
LOC114882801,1,1
LOC114882802,0.0994642173531,0.7503772269426445
LOC114882803,1,1
LOC114882806,0.183450827604,0.9526864770717068
LOC114882811,1,1
LOC114882816,0.0998573973274,0.7503772269426445
LOC114882817,1,1
LOC114882826,0.022099195425,0.3717505432987744
LOC114882827,0.214840636633,1
LOC114882828,0.0316350435152,0.48494833527825154
LOC114882835,0.224601727057,1
LOC114882836,0.189221538759,0.8610643055887078
LOC114882839,1,1
LOC114882840,0.00118655241217,0.08429625577642139
LOC114882842,1,1
LOC114882843,1,1
LOC114882845,0.491197069511,1
LOC114882852,4.91640651894e-5,0.006637148800569
LOC114882855,0.634052222228,1
LOC114882856,0.300803798078,1
LOC114882859,0.709625292774,1
LOC114882860,7.47888711021e-5,0.0159396797216637
LOC114882861,0.436784324917,1
LOC114882862,0.00775483754603,0.182238682331705
LOC114882870,0.602814354395,1
LOC114882871,0.0208958707581,0.38663486413024745
LOC114882872,0.880551837388,1
LOC114882873,0.284229635597,1
LOC114882876,0.325330787945,1
LOC114882881,1,1
LOC114882882,0.163595132014,1
LOC114882883,0.0438527443159,0.5064429753815733
LOC114882885,0.447289108672,1
LOC114882887,0.52753305661,1
LOC114882889,0.017266788779,0.35539462137960437
LOC114882892,1,1
LOC114882895,0.0833290517407,0.692588834481505
LOC114882898,1,1
LOC114882900,0.30895986158,1
LOC114882902,0.830317474737,1
LOC114882903,1,1
LOC114882912,1,1
LOC114882913,0.238401640459,1
LOC114882914,0.641448700345,1
LOC114882915,1,1
LOC114882920,1,1
LOC114882922,0.00386414024568,0.11861573929656372
LOC114882923,0.00714195049676,0.2236344404364612
LOC114882925,1,1
LOC114882926,1,1
LOC114882927,1,1
LOC114882933,1,1
LOC114882935,1.73664664793e-4,0.01618926782358752
LOC114882964,1,1
LOC114882966,1,1
LOC114882969,0.00246991922217,0.12457065878532206
LOC114882972,0.621826373282,1
LOC114882977,0.0429335924322,0.505006169148899
LOC114882984,1,1
LOC114882987,0.788312778999,1
LOC114882996,3.17746474103e-4,0.022077586276335
LOC114882998,1,1
LOC114883013,0.799590282941,1
LOC114883019,0.00574543814668,0.19075432077947113
LOC114883026,0.158421581008,1
LOC114883027,1.98317397601e-4,0.01717733766913276
LOC114883028,1,1
LOC114883033,0.0096095740093,0.2580912824367687
LOC114883034,0.0276963997798,0.40846388514845233
LOC114883036,1,1
LOC114883040,0.868633412469,1
LOC114883042,0.681055282283,1
LOC114883057,1,1
LOC114883063,0.21132683626,0.9040919227320424
LOC114883067,0.00135525601219,0.05311729209067258
LOC114883070,0.0817932305886,0.7654496587436558
LOC114883076,0.00638589325681,0.2048135764453576
LOC114883082,0.887162268797,1
LOC114883084,0.313505042579,1
LOC114883086,1,1
LOC114883092,0.00480282141474,0.17906770151522913
LOC114883093,0.188344094637,0.8602935149772745
LOC114883095,0.240235399317,1
LOC114883098,0.110620875077,1
LOC114883104,1,1
LOC114883105,0.524518720275,1
LOC114883107,0.0690210115687,0.6422947026971587
LOC114883114,1,1
LOC114883116,0.0516699883145,0.5098486139762265
LOC114883119,0.445260107255,1
LOC114883120,0.0379680536875,0.4717643084824901
LOC114883123,0.620679653914,1
LOC114883124,7.11570315823e-5,0.0156711502554752
LOC114883126,0.17705236832,0.9796607701637348
LOC114883128,1,1
LOC114883135,0.637584881994,1
LOC114883136,1,1
LOC114883142,1,1
LOC114883150,0.380501443947,1
LOC114883151,0.00813234633821,0.2377827983793509
LOC114883152,0.237386951801,1
LOC114883153,0.907538428261,1
LOC114883155,0.181487636382,0.943324619738471
LOC114883156,1,1
LOC114883158,1,1
LOC114883159,0.127571678333,0.7994491842201333
LOC114883163,1,1
LOC114883168,0.379819891006,1
LOC114883169,2.73235960141e-4,0.022077586276335
LOC114883170,0.318726378298,1
LOC114883175,0.218326354041,1
LOC114883177,1,1
LOC114883181,0.00198971199531,0.08264245636334093
LOC114883183,0.494046348078,1
LOC114883184,0.0382932711167,0.548814842230015
LOC114883187,1,1
LOC114883188,1,1
LOC114883189,0.287795458407,1
LOC114883191,0.54183973811,1
LOC114883193,1,1
LOC114883201,1,1
LOC114883205,0.490801353671,1
LOC114883208,0.357167128891,1
LOC114883210,0.780327740611,1
LOC114883211,0.00323731717363,0.11071997546027525
LOC114883214,0.483814253512,1
LOC114883217,0.375055241938,1
LOC114883219,0.724651080208,1
LOC114883221,0.421577734763,1
LOC114883222,0.603562862466,1
LOC114883223,0.0267822867837,0.3147059118731971
LOC114883224,0.878535097033,1
LOC114883227,0.00122854871528,0.08544233012478905
LOC114883230,1,1
LOC114883236,0.753249295128,1
LOC114883237,1,1
LOC114883239,6.82969159005e-9,8.29807528191075e-6
LOC114883240,0.760162633616,1
LOC114883241,0.108823906718,1
