Orthogroup	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia	Total
OG0011973	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4
OG0011974	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	4
OG0011975	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	4
OG0011976	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	4
OG0011977	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4
OG0011978	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	4
OG0011979	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	4
OG0011980	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011981	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011982	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011983	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011984	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011985	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011986	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011987	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011988	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011989	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011990	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	4
OG0011991	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011992	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011993	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011994	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011995	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011996	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011997	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011998	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0011999	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	4
OG0012001	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	4
OG0012002	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012003	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012004	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	4
OG0012005	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012006	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012007	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012008	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012009	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012010	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012011	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	4
OG0012012	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	4
OG0012013	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012014	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012015	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	4
OG0012016	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012017	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012018	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012019	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012020	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012021	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	4
OG0012022	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012023	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012024	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012025	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	4
OG0012026	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012027	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012028	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012029	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012030	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	4
OG0012031	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012032	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	4
OG0012033	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012034	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012035	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	4
OG0012036	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012037	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012038	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4
OG0012039	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	4
OG0012040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4
OG0012041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4
OG0012042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4
OG0012043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4
OG0012044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	4
OG0012045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	4
OG0012046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4
OG0012047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	4
OG0012048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	4
OG0012049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4
OG0012050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	4
OG0012051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4
OG0012052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	4
OG0012053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	4
OG0012054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	4
OG0012055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4
OG0012056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4
OG0012057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4
OG0012058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4
OG0012059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4
OG0012060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4
OG0012061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	4
OG0012062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	4
OG0012063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	4
OG0012064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	4
OG0012096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
OG0012101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
OG0012134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4
OG0012135	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012136	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012137	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OG0012138	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012139	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012140	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012141	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012142	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012143	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012144	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012145	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012146	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012147	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012148	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012149	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OG0012150	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012151	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012152	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012153	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012154	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OG0012155	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012156	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012157	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OG0012158	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OG0012159	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OG0012160	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012161	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012162	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012163	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012164	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012165	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012166	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012167	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012168	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OG0012169	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012170	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012171	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012172	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
OG0012173	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OG0012174	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012175	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OG0012176	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OG0012177	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012178	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012179	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012180	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012181	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012182	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OG0012183	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012184	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012185	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012186	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012187	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012188	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012189	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012190	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012191	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012192	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012193	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012194	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012195	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012196	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012197	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012198	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012199	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012200	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012201	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012202	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OG0012203	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012204	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012205	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012206	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OG0012207	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012208	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
OG0012209	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012210	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
OG0012211	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012212	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012213	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012214	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012215	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012216	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012217	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012218	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012219	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012220	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
OG0012221	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3
OG0012222	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012223	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012224	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012225	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012226	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012227	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012228	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012229	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012230	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012231	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012232	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012233	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012234	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OG0012235	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012236	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012237	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012238	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012239	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012240	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012241	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OG0012242	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012243	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012244	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012245	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012246	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0012247	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
