"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC114880040",278.576674369389,0.156869018862797,0.0956268243169998,1.64042903215923,0.100915993020168,0.330458323843399
"LOC114880036",797.162721356445,0.0272780771989358,0.0682794002063582,0.399506690399951,0.689519895006275,0.863339987886122
"LOC114880041",662.830767449501,-0.196424037500306,0.122467715127309,-1.60388423427445,0.108739572591071,0.34349917845597
"LOC114880037",5.53238087330247,-0.816551741303922,0.606130816947106,-1.3471543080694,0.177930540318089,0.44515637564478
"LOC114880017",87.7878448721907,-0.419464019497476,0.201831151038531,-2.07829176685118,0.0376824943017168,0.190776467129657
"LOC114880018",10.6855573831246,-0.921711856118478,0.413383503567787,-2.22967740164633,0.0257688671904713,0.155270991711825
"LOC114880016",32.6019953579454,0.135743974962753,0.515613053603157,0.26326714192777,0.792344683547013,0.913135420731222
"LOC114880046",0.449854706057942,2.15833644272135,1.99459563709145,1.08209223091888,0.279211547617324,NA
"LOC114878180",0.669852945681812,-1.21764860589183,1.61561614427411,-0.75367444810903,0.45104472855864,NA
"LOC114878181",18.7671369930554,0.548824884682515,0.32370176592054,1.69546459878515,0.0899873204241713,0.311513376544387
"LOC114878194",143.998513190532,0.341041364429011,0.208952134453335,1.63215066130457,0.10264775157574,0.332328326254042
"LOC114878184",126.057977094387,0.153112805765811,0.154643454981886,0.990102075666541,0.322124228926681,0.604911887336062
"LOC114878183",233.260675502922,0.0833747513420456,0.133757623999574,0.62332709604883,0.533069595342908,0.766795112618486
"LOC114878182",449.504906098554,0.115746270292669,0.108624726422034,1.06556098326053,0.286622144499522,0.568786525507457
"LOC114878178",132.823690116728,0.116302492511773,0.163656888531291,0.710648317681636,0.477302193593372,0.727666205502286
"LOC114878186",61.5974458636373,0.242236005534157,0.194923439623116,1.24272384071675,0.213969615498331,0.49179676473594
"LOC114878191",213.490766928252,-0.0119535894884762,0.130207207313718,-0.091804361180065,0.926853478977226,0.971832376291279
"LOC114878193",54.164511264853,0.104298686612885,0.199292623763167,0.523344440167694,0.600734580496545,0.812859832193806
"LOC114878188",465.557941650165,0.160370785676999,0.0981066887563741,1.63465700157554,0.102120971075125,0.331852019601709
"LOC114878187",374.531110168646,0.122360401338832,0.0928999705676569,1.31711991501353,0.187798432543593,0.458544815121956
"LOC114878177",379.352589900563,0.692199452406387,0.0856381138793525,8.08284326978012,6.32739210465759e-16,5.9743236252177e-12
"LOC114878189",229.405065879057,0.218252662638336,0.177662228932633,1.22846968626682,0.219270702158841,0.498216913430873
"LOC114878190",124.602887067955,-0.154101424450126,0.144476461767399,-1.06661959024317,0.286143650553182,0.568314755684297
"LOC114878201",392.42161939099,-0.0468384796824969,0.109291272663665,-0.428565598523486,0.668239385337622,0.852021875742737
"LOC114878202",262.872675557639,0.197499741507073,0.188212494689457,1.04934447541827,0.294019603264619,0.577228992695366
"LOC114878200",516.168223168739,-0.307866495127862,0.157541385276575,-1.95419441429552,0.0506782296531737,0.225072363304452
"LOC114878179",23.7979214075432,-0.351293441300627,0.303592743132808,-1.15712067974876,0.247223058840464,0.525738766119743
"LOC114878195",57.0144817178666,-0.892278389238917,0.318395839899478,-2.80241849114807,0.00507210314183004,0.0642087204108238
"LOC114878197",53.1202403032177,-0.381031648312598,0.449022018762689,-0.848581210699993,0.396114365773094,0.667487561931322
"LOC114878196",898.505257892541,0.162260004597995,0.15537787121404,1.04429287986881,0.296349906075978,0.578951075159327
"LOC114878198",2.31583281301232,-1.57479923575594,1.04924875487557,-1.50088263477872,0.133385920381708,NA
"LOC114880816",2.70850742063817,-0.338652348165527,0.844770418221971,-0.400880926770974,0.688507793114499,NA
"LOC114880817",0.63040599173598,0.487034435468221,1.41194207621008,0.344939387864631,0.730139938549933,NA
"LOC114881105",0,NA,NA,NA,NA,NA
